DriverId,TeamId,Position,Season,Engine2020,Engine2021,Engine2022,Engine2023,Engine2024,Rating
piastri,mclaren,2.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
leclerc,ferrari,3.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
max_verstappen,red_bull,4.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
norris,mclaren,5.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,6.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
perez,red_bull,7.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
alonso,aston_martin,8.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
ocon,alpine,9.0,2024,renault,renault,renault,renault,renault,83.0
ricciardo,rb,10.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,82.0
stroll,aston_martin,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
albon,williams,12.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
gasly,alpine,13.0,2024,renault,renault,renault,renault,renault,84.0
kevin_magnussen,haas,14.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
bottas,sauber,15.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
tsunoda,rb,16.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
sargeant,williams,17.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,70.0
hulkenberg,haas,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
zhou,sauber,19.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
russell,mercedes,20.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
norris,mclaren,1.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
max_verstappen,red_bull,2.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
leclerc,ferrari,3.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
piastri,mclaren,4.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
sainz,ferrari,5.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
perez,red_bull,6.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
russell,mercedes,7.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
hamilton,mercedes,8.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
gasly,alpine,9.0,2024,renault,renault,renault,renault,renault,84.0
alonso,aston_martin,10.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
hulkenberg,haas,11.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
ricciardo,rb,12.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,82.0
stroll,aston_martin,13.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
albon,williams,14.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
ocon,alpine,15.0,2024,renault,renault,renault,renault,renault,83.0
sargeant,williams,16.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,70.0
tsunoda,rb,17.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
kevin_magnussen,haas,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
bottas,sauber,19.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
zhou,sauber,20.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
leclerc,ferrari,1.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
piastri,mclaren,2.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
norris,mclaren,3.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,4.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,5.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
max_verstappen,red_bull,6.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
russell,mercedes,7.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
perez,red_bull,8.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
albon,williams,9.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
kevin_magnussen,haas,10.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
alonso,aston_martin,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
colapinto,williams,12.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
ricciardo,rb,13.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,82.0
ocon,alpine,14.0,2024,renault,renault,renault,renault,renault,83.0
gasly,alpine,15.0,2024,renault,renault,renault,renault,renault,84.0
bottas,sauber,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
hulkenberg,haas,17.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
zhou,sauber,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
stroll,aston_martin,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
tsunoda,rb,20.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
piastri,mclaren,1.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
leclerc,ferrari,2.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
russell,mercedes,3.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
norris,mclaren,4.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
max_verstappen,red_bull,5.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
alonso,aston_martin,6.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
albon,williams,7.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
colapinto,williams,8.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
hamilton,mercedes,9.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
bearman,haas,10.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,
hulkenberg,haas,11.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
gasly,alpine,12.0,2024,renault,renault,renault,renault,renault,84.0
ricciardo,rb,13.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,82.0
zhou,sauber,14.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
ocon,alpine,15.0,2024,renault,renault,renault,renault,renault,83.0
bottas,sauber,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
perez,red_bull,17.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
sainz,ferrari,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
stroll,aston_martin,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
tsunoda,rb,20.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
norris,mclaren,1.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
max_verstappen,red_bull,2.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
piastri,mclaren,3.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
russell,mercedes,4.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
leclerc,ferrari,5.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,6.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,7.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
alonso,aston_martin,8.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
hulkenberg,haas,9.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
perez,red_bull,10.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
colapinto,williams,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
tsunoda,rb,12.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
ocon,alpine,13.0,2024,renault,renault,renault,renault,renault,83.0
stroll,aston_martin,14.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
zhou,sauber,15.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
bottas,sauber,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
gasly,alpine,17.0,2024,renault,renault,renault,renault,renault,84.0
ricciardo,rb,18.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,82.0
kevin_magnussen,haas,19.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
albon,williams,20.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
leclerc,ferrari,1.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sainz,ferrari,2.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
max_verstappen,red_bull,3.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
norris,mclaren,4.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
piastri,mclaren,5.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
russell,mercedes,6.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
perez,red_bull,7.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
hulkenberg,haas,8.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
lawson,rb,9.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
colapinto,williams,10.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
kevin_magnussen,haas,11.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
gasly,alpine,12.0,2024,renault,renault,renault,renault,renault,84.0
alonso,aston_martin,13.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
tsunoda,rb,14.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
stroll,aston_martin,15.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
albon,williams,16.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
bottas,sauber,17.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
ocon,alpine,18.0,2024,renault,renault,renault,renault,renault,83.0
zhou,sauber,19.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
hamilton,mercedes,20.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,1.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
norris,mclaren,2.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
leclerc,ferrari,3.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,4.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
russell,mercedes,5.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
max_verstappen,red_bull,6.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
kevin_magnussen,haas,7.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
piastri,mclaren,8.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
hulkenberg,haas,9.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
gasly,alpine,10.0,2024,renault,renault,renault,renault,renault,84.0
stroll,aston_martin,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
colapinto,williams,12.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
ocon,alpine,13.0,2024,renault,renault,renault,renault,renault,83.0
bottas,sauber,14.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
zhou,sauber,15.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
lawson,rb,16.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
perez,red_bull,17.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
alonso,aston_martin,18.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
albon,williams,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
tsunoda,rb,20.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
max_verstappen,red_bull,1.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
ocon,alpine,2.0,2024,renault,renault,renault,renault,renault,83.0
gasly,alpine,3.0,2024,renault,renault,renault,renault,renault,84.0
russell,mercedes,4.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
leclerc,ferrari,5.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
norris,mclaren,6.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
tsunoda,rb,7.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
piastri,mclaren,8.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
lawson,rb,9.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
hamilton,mercedes,10.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
perez,red_bull,11.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
bearman,haas,12.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,
bottas,sauber,13.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
alonso,aston_martin,14.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
zhou,sauber,15.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
sainz,ferrari,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
colapinto,williams,17.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
albon,williams,18.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
stroll,aston_martin,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
hulkenberg,haas,20.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
russell,mercedes,1.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
hamilton,mercedes,2.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,3.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
leclerc,ferrari,4.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
max_verstappen,red_bull,5.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
norris,mclaren,6.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
piastri,mclaren,7.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
hulkenberg,haas,8.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
tsunoda,rb,9.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
perez,red_bull,10.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
alonso,aston_martin,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
kevin_magnussen,haas,12.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
zhou,sauber,13.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
colapinto,williams,14.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
stroll,aston_martin,15.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
lawson,rb,16.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
ocon,alpine,17.0,2024,renault,renault,renault,renault,renault,83.0
bottas,sauber,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
albon,williams,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
gasly,alpine,20.0,2024,renault,renault,renault,renault,renault,84.0
max_verstappen,red_bull,1.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
leclerc,ferrari,2.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
piastri,mclaren,3.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
russell,mercedes,4.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
gasly,alpine,5.0,2024,renault,renault,renault,renault,renault,84.0
sainz,ferrari,6.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
alonso,aston_martin,7.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
zhou,sauber,8.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
kevin_magnussen,haas,9.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
norris,mclaren,10.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
bottas,sauber,11.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
hamilton,mercedes,12.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
tsunoda,rb,13.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
lawson,rb,14.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
albon,williams,15.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
hulkenberg,haas,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
perez,red_bull,17.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
stroll,aston_martin,18.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
colapinto,williams,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
ocon,alpine,20.0,2024,renault,renault,renault,renault,renault,83.0
norris,mclaren,1.0,2024,renault,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,2.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
leclerc,ferrari,3.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,4.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,89.0
russell,mercedes,5.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,87.0
max_verstappen,red_bull,6.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,96.0
gasly,alpine,7.0,2024,renault,renault,renault,renault,renault,84.0
hulkenberg,haas,8.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,82.0
alonso,aston_martin,9.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
piastri,mclaren,10.0,2024,renault,mercedes,mercedes,mercedes,mercedes,84.0
albon,williams,11.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,85.0
tsunoda,rb,12.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,81.0
zhou,sauber,13.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
stroll,aston_martin,14.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,80.0
doohan,alpine,15.0,2024,renault,renault,renault,renault,renault,
kevin_magnussen,haas,16.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
lawson,rb,17.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,
bottas,sauber,18.0,2024,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
colapinto,williams,19.0,2024,mercedes,mercedes,mercedes,mercedes,mercedes,
perez,red_bull,20.0,2024,rbpt,rbpt,rbpt,rbpt,rbpt,87.0
